case_id,activity,event_order,exchange_rate
71,Check exchange rate,12,1.02
71,Pays cash,13,
72,Check-in,1,
72,Check exchange rate,2,0.98
72,Check exchange rate,3,1.08
72,Check exchange rate,4,0.99
72,Check exchange rate,5,1.2
72,Check exchange rate,6,1.16
72,Check exchange rate,7,0.87
72,Check exchange rate,8,1.05
72,Check exchange rate,9,0.92
72,Check exchange rate,10,1.02
72,Check exchange rate,11,1.01
72,Check exchange rate,12,0.89
72,Pays by card,13,
73,Check-in,1,
73,Check exchange rate,2,1.11
73,Check exchange rate,3,1.06
73,Check exchange rate,4,1.12
73,Check exchange rate,5,0.99
73,Check exchange rate,6,0.95
73,Check exchange rate,7,1.0
73,Check exchange rate,8,1.06
73,Check exchange rate,9,0.86
73,Check exchange rate,10,0.77
73,Check exchange rate,11,0.94
73,Check exchange rate,12,0.88
73,Pays by card,13,
74,Check-in,1,
74,Check exchange rate,2,1.12
74,Check exchange rate,3,0.97
74,Check exchange rate,4,0.96
74,Check exchange rate,5,1.05
74,Check exchange rate,6,0.96
74,Check exchange rate,7,1.21
74,Check exchange rate,8,0.97
74,Check exchange rate,9,1.04
74,Check exchange rate,10,1.1
74,Check exchange rate,11,1.16
74,Check exchange rate,12,0.93
74,Pays cash,13,
75,Check-in,1,
75,Check exchange rate,2,0.96
75,Check exchange rate,3,0.91
75,Check exchange rate,4,1.11
75,Check exchange rate,5,0.88
75,Check exchange rate,6,1.16
75,Check exchange rate,7,0.91
75,Check exchange rate,8,1.06
75,Check exchange rate,9,0.97
75,Check exchange rate,10,1.06
75,Check exchange rate,11,0.95
75,Check exchange rate,12,0.98
75,Pays by card,13,
76,Check-in,1,
76,Check exchange rate,2,0.83
76,Check exchange rate,3,1.01
76,Check exchange rate,4,0.85
76,Check exchange rate,5,0.89
76,Check exchange rate,6,0.98
76,Check exchange rate,7,0.74
76,Check exchange rate,8,1.08
76,Check exchange rate,9,0.76
76,Check exchange rate,10,0.99
76,Check exchange rate,11,1.0
76,Check exchange rate,12,1.05
76,Pays cash,13,
77,Check-in,1,
77,Check exchange rate,2,1.0
77,Check exchange rate,3,0.88
77,Check exchange rate,4,1.11
77,Check exchange rate,5,1.07
77,Check exchange rate,6,1.07
77,Check exchange rate,7,1.04
77,Check exchange rate,8,1.0
77,Check exchange rate,9,1.07
77,Check exchange rate,10,1.06
77,Check exchange rate,11,0.96
77,Check exchange rate,12,0.94
77,Pays by card,13,
78,Check-in,1,
78,Check exchange rate,2,1.1
78,Check exchange rate,3,0.93
78,Check exchange rate,4,0.78
78,Check exchange rate,5,1.03
78,Check exchange rate,6,1.1
78,Check exchange rate,7,0.86
78,Check exchange rate,8,1.07
78,Check exchange rate,9,1.07
78,Check exchange rate,10,0.77
78,Check exchange rate,11,0.91
78,Check exchange rate,12,0.96
78,Pays by card,13,
79,Check-in,1,
79,Check exchange rate,2,0.98
79,Check exchange rate,3,0.99
79,Check exchange rate,4,0.84
79,Check exchange rate,5,0.98
79,Check exchange rate,6,1.17
79,Check exchange rate,7,1.0
79,Check exchange rate,8,1.02
79,Check exchange rate,9,0.87
79,Check exchange rate,10,0.94
79,Check exchange rate,11,0.96
79,Check exchange rate,12,0.97
79,Pays cash,13,
80,Check-in,1,
80,Check exchange rate,2,1.04
80,Check exchange rate,3,1.14
80,Check exchange rate,4,1.03
80,Check exchange rate,5,0.96
80,Check exchange rate,6,0.87
80,Check exchange rate,7,1.16
80,Check exchange rate,8,0.88
80,Check exchange rate,9,1.08
80,Check exchange rate,10,1.06
80,Check exchange rate,11,0.98
80,Check exchange rate,12,0.97
80,Pays cash,13,
81,Check-in,1,
81,Check exchange rate,2,0.82
81,Check exchange rate,3,0.97
81,Check exchange rate,4,1.02
81,Check exchange rate,5,0.92
81,Check exchange rate,6,1.21
81,Check exchange rate,7,0.84
81,Check exchange rate,8,1.02
81,Check exchange rate,9,1.2
81,Check exchange rate,10,1.0
81,Check exchange rate,11,0.98
81,Check exchange rate,12,0.96
81,Pays cash,13,
82,Check-in,1,
82,Check exchange rate,2,1.22
82,Check exchange rate,3,0.81
82,Check exchange rate,4,0.94
82,Check exchange rate,5,0.99
82,Check exchange rate,6,0.98
82,Check exchange rate,7,0.88
82,Check exchange rate,8,1.04
82,Check exchange rate,9,1.04
82,Check exchange rate,10,1.0
82,Check exchange rate,11,1.03
82,Check exchange rate,12,0.96
82,Pays cash,13,
83,Check-in,1,
83,Check exchange rate,2,0.84
83,Check exchange rate,3,1.02
83,Check exchange rate,4,0.93
83,Check exchange rate,5,1.04
83,Check exchange rate,6,1.0
83,Check exchange rate,7,0.94
83,Check exchange rate,8,1.05
83,Check exchange rate,9,1.18
83,Check exchange rate,10,0.98
83,Check exchange rate,11,1.07
83,Check exchange rate,12,0.87
83,Pays cash,13,
84,Check-in,1,
84,Check exchange rate,2,1.02
84,Check exchange rate,3,0.88
84,Check exchange rate,4,1.0
84,Check exchange rate,5,1.16
84,Check exchange rate,6,1.06
84,Check exchange rate,7,0.98
84,Check exchange rate,8,1.06
84,Check exchange rate,9,0.87
84,Check exchange rate,10,0.93
84,Check exchange rate,11,0.89
84,Check exchange rate,12,1.05
84,Pays cash,13,
85,Check-in,1,
85,Check exchange rate,2,1.07
85,Check exchange rate,3,0.96
85,Check exchange rate,4,0.99
85,Check exchange rate,5,1.21
85,Check exchange rate,6,0.98
85,Check exchange rate,7,0.96
85,Check exchange rate,8,0.94
85,Check exchange rate,9,1.07
85,Check exchange rate,10,0.98
85,Check exchange rate,11,0.94
85,Check exchange rate,12,1.13
85,Pays cash,13,
86,Check-in,1,
86,Check exchange rate,2,1.02
86,Check exchange rate,3,1.02
86,Check exchange rate,4,1.01
86,Check exchange rate,5,1.06
86,Check exchange rate,6,1.12
86,Check exchange rate,7,0.94
86,Check exchange rate,8,1.04
86,Check exchange rate,9,0.84
86,Check exchange rate,10,1.14
86,Check exchange rate,11,0.88
86,Check exchange rate,12,0.93
86,Pays cash,13,
87,Check-in,1,
87,Check exchange rate,2,0.94
87,Check exchange rate,3,1.0
87,Check exchange rate,4,0.9
87,Check exchange rate,5,0.96
87,Check exchange rate,6,1.07
87,Check exchange rate,7,1.01
87,Check exchange rate,8,1.06
87,Check exchange rate,9,1.2
87,Check exchange rate,10,0.84
87,Check exchange rate,11,1.16
87,Check exchange rate,12,1.01
87,Pays cash,13,
88,Check-in,1,
88,Check exchange rate,2,1.08
88,Check exchange rate,3,0.97
88,Check exchange rate,4,1.14
88,Check exchange rate,5,0.96
88,Check exchange rate,6,0.96
88,Check exchange rate,7,0.65
88,Check exchange rate,8,1.04
88,Check exchange rate,9,0.87
88,Check exchange rate,10,0.94
88,Check exchange rate,11,0.9
88,Check exchange rate,12,0.96
88,Pays by card,13,
89,Check-in,1,
89,Check exchange rate,2,1.04
89,Check exchange rate,3,0.74
89,Check exchange rate,4,1.02
89,Check exchange rate,5,1.04
89,Check exchange rate,6,1.04
89,Check exchange rate,7,1.12
89,Check exchange rate,8,0.89
89,Check exchange rate,9,1.07
89,Check exchange rate,10,1.12
89,Check exchange rate,11,0.82
89,Check exchange rate,12,1.03
89,Pays cash,13,
90,Check-in,1,
90,Check exchange rate,2,1.07
90,Check exchange rate,3,0.74
90,Check exchange rate,4,0.93
90,Check exchange rate,5,0.9
90,Check exchange rate,6,0.9
90,Check exchange rate,7,0.93
90,Check exchange rate,8,1.12
90,Check exchange rate,9,1.08
90,Check exchange rate,10,0.97
90,Check exchange rate,11,1.11
90,Check exchange rate,12,0.89
90,Pays cash,13,
91,Check-in,1,
91,Check exchange rate,2,0.88
91,Check exchange rate,3,0.95
91,Check exchange rate,4,1.05
91,Check exchange rate,5,1.08
91,Check exchange rate,6,0.97
91,Check exchange rate,7,0.94
91,Check exchange rate,8,1.14
91,Check exchange rate,9,1.17
91,Check exchange rate,10,1.1
91,Check exchange rate,11,1.01
91,Check exchange rate,12,0.92
91,Pays cash,13,
92,Check-in,1,
92,Check exchange rate,2,1.05
92,Check exchange rate,3,0.94
92,Check exchange rate,4,1.06
92,Check exchange rate,5,1.01
92,Check exchange rate,6,0.84
92,Check exchange rate,7,1.08
92,Check exchange rate,8,1.1
92,Check exchange rate,9,1.08
92,Check exchange rate,10,1.0
92,Check exchange rate,11,0.9
92,Check exchange rate,12,0.77
92,Pays cash,13,
93,Check-in,1,
93,Check exchange rate,2,1.02
93,Check exchange rate,3,1.05
93,Check exchange rate,4,1.09
93,Check exchange rate,5,0.97
93,Check exchange rate,6,1.18
93,Check exchange rate,7,1.02
93,Check exchange rate,8,1.05
93,Check exchange rate,9,1.07
93,Check exchange rate,10,1.04
93,Check exchange rate,11,1.08
93,Check exchange rate,12,0.94
93,Pays by card,13,
94,Check-in,1,
94,Check exchange rate,2,0.87
94,Check exchange rate,3,0.88
94,Check exchange rate,4,1.11
94,Check exchange rate,5,1.09
94,Check exchange rate,6,1.06
94,Check exchange rate,7,1.01
94,Check exchange rate,8,0.76
94,Check exchange rate,9,0.99
94,Check exchange rate,10,1.05
94,Check exchange rate,11,0.95
94,Check exchange rate,12,0.93
94,Pays by card,13,
95,Check-in,1,
95,Check exchange rate,2,1.14
95,Check exchange rate,3,0.85
95,Check exchange rate,4,0.96
95,Check exchange rate,5,1.09
95,Check exchange rate,6,1.06
95,Check exchange rate,7,1.05
95,Check exchange rate,8,1.0
95,Check exchange rate,9,1.0
95,Check exchange rate,10,0.93
95,Check exchange rate,11,1.07
95,Check exchange rate,12,1.04
95,Pays cash,13,
96,Check-in,1,
96,Check exchange rate,2,1.02
96,Check exchange rate,3,1.14
96,Check exchange rate,4,0.9
96,Check exchange rate,5,0.97
96,Check exchange rate,6,0.89
96,Check exchange rate,7,0.9
96,Check exchange rate,8,1.04
96,Check exchange rate,9,1.08
96,Check exchange rate,10,0.94
96,Check exchange rate,11,1.08
96,Check exchange rate,12,1.11
96,Pays by card,13,
97,Check-in,1,
97,Check exchange rate,2,1.19
97,Check exchange rate,3,0.96
97,Check exchange rate,4,1.01
97,Check exchange rate,5,0.82
97,Check exchange rate,6,1.04
97,Check exchange rate,7,0.9
97,Check exchange rate,8,0.86
97,Check exchange rate,9,0.85
97,Check exchange rate,10,1.11
97,Check exchange rate,11,0.94
97,Check exchange rate,12,1.15
97,Pays cash,13,
98,Check-in,1,
98,Check exchange rate,2,0.93
98,Check exchange rate,3,1.09
98,Check exchange rate,4,1.18
98,Check exchange rate,5,0.93
98,Check exchange rate,6,0.96
98,Check exchange rate,7,0.98
98,Check exchange rate,8,1.05
98,Check exchange rate,9,0.98
98,Check exchange rate,10,1.14
98,Check exchange rate,11,1.11
98,Check exchange rate,12,0.88
98,Pays by card,13,
99,Check-in,1,
99,Check exchange rate,2,1.05
99,Check exchange rate,3,0.96
99,Check exchange rate,4,1.03
99,Check exchange rate,5,0.9
99,Check exchange rate,6,0.9
99,Check exchange rate,7,1.03
99,Check exchange rate,8,1.0
99,Check exchange rate,9,1.0
99,Check exchange rate,10,0.92
99,Check exchange rate,11,0.98
99,Check exchange rate,12,0.91
99,Pays cash,13,
100,Check-in,1,
100,Check exchange rate,2,0.94
100,Check exchange rate,3,1.17
100,Check exchange rate,4,0.89
100,Check exchange rate,5,0.83
100,Check exchange rate,6,0.92
100,Check exchange rate,7,0.93
100,Check exchange rate,8,0.83
100,Check exchange rate,9,0.99
100,Check exchange rate,10,1.09
100,Check exchange rate,11,0.87
100,Check exchange rate,12,1.01
100,Pays cash,13,
101,Check-in,1,
101,Check exchange rate,2,1.04
101,Check exchange rate,3,0.95
101,Check exchange rate,4,0.97
101,Check exchange rate,5,1.17
101,Check exchange rate,6,1.13
101,Check exchange rate,7,0.87
101,Check exchange rate,8,1.08
101,Check exchange rate,9,1.08
101,Check exchange rate,10,0.89
101,Check exchange rate,11,1.08
101,Check exchange rate,12,1.15
101,Pays cash,13,
102,Check-in,1,
102,Check exchange rate,2,1.07
102,Check exchange rate,3,0.85
102,Check exchange rate,4,0.98
102,Check exchange rate,5,1.03
102,Check exchange rate,6,1.17
102,Check exchange rate,7,1.07
102,Check exchange rate,8,0.91
102,Check exchange rate,9,1.17
102,Check exchange rate,10,1.0
102,Check exchange rate,11,0.97
102,Check exchange rate,12,0.97
102,Pays cash,13,
103,Check-in,1,
103,Check exchange rate,2,0.84
103,Check exchange rate,3,1.11
103,Check exchange rate,4,0.97
103,Check exchange rate,5,1.06
103,Check exchange rate,6,0.9
103,Check exchange rate,7,1.0
103,Check exchange rate,8,0.98
103,Check exchange rate,9,1.02
103,Check exchange rate,10,0.96
103,Check exchange rate,11,0.99
103,Check exchange rate,12,1.08
103,Pays cash,13,
104,Check-in,1,
104,Check exchange rate,2,1.17
104,Check exchange rate,3,0.95
104,Check exchange rate,4,1.0
104,Check exchange rate,5,0.99
104,Check exchange rate,6,1.16
104,Check exchange rate,7,1.13
104,Check exchange rate,8,1.08
104,Check exchange rate,9,0.9
104,Check exchange rate,10,1.04
104,Check exchange rate,11,1.06
104,Check exchange rate,12,0.93
104,Pays by card,13,
105,Check-in,1,
105,Check exchange rate,2,0.91
105,Check exchange rate,3,0.99
105,Check exchange rate,4,0.93
105,Check exchange rate,5,1.07
105,Check exchange rate,6,1.15
105,Check exchange rate,7,0.94
105,Check exchange rate,8,1.02
105,Check exchange rate,9,1.05
105,Check exchange rate,10,1.05
105,Check exchange rate,11,1.01
105,Check exchange rate,12,1.07
105,Pays cash,13,
106,Check-in,1,
106,Check exchange rate,2,1.14
106,Check exchange rate,3,1.07
106,Check exchange rate,4,1.02
106,Check exchange rate,5,1.17
106,Check exchange rate,6,0.98
106,Check exchange rate,7,0.94
106,Check exchange rate,8,1.02
106,Check exchange rate,9,1.08
106,Check exchange rate,10,0.83
106,Check exchange rate,11,1.03
106,Check exchange rate,12,1.08
106,Pays by card,13,
107,Check-in,1,
107,Check exchange rate,2,0.97
107,Check exchange rate,3,0.98
107,Check exchange rate,4,1.15
107,Check exchange rate,5,0.87
107,Check exchange rate,6,1.07
107,Check exchange rate,7,0.94
107,Check exchange rate,8,1.17
107,Check exchange rate,9,1.2
107,Check exchange rate,10,0.92
107,Check exchange rate,11,0.95
107,Check exchange rate,12,1.09
107,Pays cash,13,
108,Check-in,1,
108,Check exchange rate,2,0.93
108,Check exchange rate,3,1.0
108,Check exchange rate,4,1.08
108,Check exchange rate,5,1.0
108,Check exchange rate,6,1.03
108,Check exchange rate,7,0.96
108,Check exchange rate,8,1.17
108,Check exchange rate,9,0.9
108,Check exchange rate,10,0.93
108,Check exchange rate,11,0.95
108,Check exchange rate,12,1.05
108,Pays by card,13,
109,Check-in,1,
109,Check exchange rate,2,0.9
109,Check exchange rate,3,1.06
109,Check exchange rate,4,1.1
109,Check exchange rate,5,0.97
109,Check exchange rate,6,0.94
109,Check exchange rate,7,0.89
109,Check exchange rate,8,0.92
109,Check exchange rate,9,1.29
109,Check exchange rate,10,1.12
109,Check exchange rate,11,0.86
109,Check exchange rate,12,0.87
109,Pays cash,13,
110,Check-in,1,
110,Check exchange rate,2,0.93
110,Check exchange rate,3,1.1
110,Check exchange rate,4,0.89
110,Check exchange rate,5,0.86
110,Check exchange rate,6,1.07
110,Check exchange rate,7,1.0
110,Check exchange rate,8,1.11
110,Check exchange rate,9,0.79
110,Check exchange rate,10,0.86
110,Check exchange rate,11,1.0
110,Check exchange rate,12,1.04
110,Pays by card,13,
111,Check-in,1,
111,Check exchange rate,2,1.08
111,Check exchange rate,3,1.04
111,Check exchange rate,4,1.06
111,Check exchange rate,5,1.21
111,Check exchange rate,6,0.89
111,Check exchange rate,7,1.05
111,Check exchange rate,8,0.91
111,Check exchange rate,9,1.06
111,Check exchange rate,10,0.91
111,Check exchange rate,11,0.96
111,Check exchange rate,12,0.97
111,Pays by card,13,
112,Check-in,1,
112,Check exchange rate,2,1.01
112,Check exchange rate,3,1.17
112,Check exchange rate,4,0.97
112,Check exchange rate,5,1.04
112,Check exchange rate,6,0.92
112,Check exchange rate,7,0.97
112,Check exchange rate,8,1.01
112,Check exchange rate,9,0.85
112,Check exchange rate,10,0.86
112,Check exchange rate,11,1.06
112,Check exchange rate,12,0.99
112,Pays by card,13,
113,Check-in,1,
113,Check exchange rate,2,0.94
113,Check exchange rate,3,1.1
113,Check exchange rate,4,1.21
113,Check exchange rate,5,0.84
113,Check exchange rate,6,0.81
113,Check exchange rate,7,1.19
113,Check exchange rate,8,1.04
113,Check exchange rate,9,0.91
113,Check exchange rate,10,1.05
113,Check exchange rate,11,0.74
113,Check exchange rate,12,1.0
113,Pays cash,13,
114,Check-in,1,
114,Check exchange rate,2,1.05
114,Check exchange rate,3,1.22
114,Check exchange rate,4,1.03
114,Check exchange rate,5,0.91
114,Check exchange rate,6,0.97
114,Check exchange rate,7,0.92
114,Check exchange rate,8,1.04
114,Check exchange rate,9,0.92
114,Check exchange rate,10,0.95
114,Check exchange rate,11,0.87
114,Check exchange rate,12,0.99
114,Pays by card,13,
115,Check-in,1,
115,Check exchange rate,2,1.02
115,Check exchange rate,3,0.97
115,Check exchange rate,4,0.99
115,Check exchange rate,5,1.26
115,Check exchange rate,6,0.89
115,Check exchange rate,7,1.15
115,Check exchange rate,8,1.1
115,Check exchange rate,9,1.03
115,Check exchange rate,10,1.18
115,Check exchange rate,11,1.04
115,Check exchange rate,12,1.04
115,Pays by card,13,
116,Check-in,1,
116,Check exchange rate,2,0.79
116,Check exchange rate,3,0.98
116,Check exchange rate,4,0.98
116,Check exchange rate,5,1.14
116,Check exchange rate,6,1.03
116,Check exchange rate,7,0.97
116,Check exchange rate,8,0.99
116,Check exchange rate,9,1.1
116,Check exchange rate,10,0.98
116,Check exchange rate,11,0.93
116,Check exchange rate,12,0.97
116,Pays cash,13,
117,Check-in,1,
117,Check exchange rate,2,1.09
117,Check exchange rate,3,0.94
117,Check exchange rate,4,1.02
117,Check exchange rate,5,1.12
117,Check exchange rate,6,0.95
117,Check exchange rate,7,0.81
117,Check exchange rate,8,1.06
117,Check exchange rate,9,0.94
117,Check exchange rate,10,0.88
117,Check exchange rate,11,0.94
117,Check exchange rate,12,0.98
117,Pays by card,13,
118,Check-in,1,
118,Check exchange rate,2,1.18
118,Check exchange rate,3,0.97
118,Check exchange rate,4,1.13
118,Check exchange rate,5,1.1
118,Check exchange rate,6,0.98
118,Check exchange rate,7,1.21
118,Check exchange rate,8,1.03
118,Check exchange rate,9,1.15
118,Check exchange rate,10,1.14
118,Check exchange rate,11,1.04
118,Check exchange rate,12,1.08
118,Pays cash,13,
119,Check-in,1,
119,Check exchange rate,2,1.06
119,Check exchange rate,3,1.04
119,Check exchange rate,4,0.91
119,Check exchange rate,5,1.14
119,Check exchange rate,6,1.07
119,Check exchange rate,7,0.96
119,Check exchange rate,8,0.95
119,Check exchange rate,9,1.03
119,Check exchange rate,10,1.05
119,Check exchange rate,11,1.02
119,Check exchange rate,12,1.03
119,Pays by card,13,
120,Check-in,1,
120,Check exchange rate,2,1.08
120,Check exchange rate,3,1.03
120,Check exchange rate,4,1.19
120,Check exchange rate,5,1.11
120,Check exchange rate,6,0.99
120,Check exchange rate,7,0.88
120,Check exchange rate,8,0.9
120,Check exchange rate,9,1.09
120,Check exchange rate,10,0.94
120,Check exchange rate,11,0.9
120,Check exchange rate,12,0.92
120,Pays by card,13,
121,Check-in,1,
121,Check exchange rate,2,0.93
121,Check exchange rate,3,1.0
121,Check exchange rate,4,1.09
121,Check exchange rate,5,0.91
121,Check exchange rate,6,1.15
121,Check exchange rate,7,1.05
121,Check exchange rate,8,1.1
121,Check exchange rate,9,0.93
121,Check exchange rate,10,1.09
121,Check exchange rate,11,0.89
121,Check exchange rate,12,1.09
121,Pays by card,13,
122,Check-in,1,
122,Check exchange rate,2,0.86
122,Check exchange rate,3,1.11
122,Check exchange rate,4,0.92
122,Check exchange rate,5,0.94
122,Check exchange rate,6,0.9
122,Check exchange rate,7,1.07
122,Check exchange rate,8,0.85
122,Check exchange rate,9,1.06
122,Check exchange rate,10,1.1
122,Check exchange rate,11,1.05
122,Check exchange rate,12,1.07
122,Pays cash,13,
123,Check-in,1,
123,Check exchange rate,2,1.08
123,Check exchange rate,3,1.03
123,Check exchange rate,4,0.95
123,Check exchange rate,5,0.9
123,Check exchange rate,6,0.8
123,Check exchange rate,7,1.03
123,Check exchange rate,8,0.84
