case_id,activity,event_order,exchange_rate
71,Check exchange rate,12,0.85
71,Pays by card,13,
72,Check-in,1,
72,Check exchange rate,2,0.98
72,Check exchange rate,3,0.86
72,Check exchange rate,4,1.01
72,Check exchange rate,5,0.88
72,Check exchange rate,6,0.93
72,Check exchange rate,7,1.12
72,Check exchange rate,8,1.03
72,Check exchange rate,9,0.84
72,Check exchange rate,10,1.01
72,Check exchange rate,11,1.04
72,Check exchange rate,12,1.09
72,Pays by card,13,
73,Check-in,1,
73,Check exchange rate,2,0.8
73,Check exchange rate,3,1.18
73,Check exchange rate,4,1.03
73,Check exchange rate,5,1.04
73,Check exchange rate,6,0.98
73,Check exchange rate,7,1.1
73,Check exchange rate,8,0.98
73,Check exchange rate,9,0.94
73,Check exchange rate,10,1.01
73,Check exchange rate,11,0.94
73,Check exchange rate,12,1.1
73,Pays cash,13,
74,Check-in,1,
74,Check exchange rate,2,0.96
74,Check exchange rate,3,0.9
74,Check exchange rate,4,1.05
74,Check exchange rate,5,0.98
74,Check exchange rate,6,1.01
74,Check exchange rate,7,1.06
74,Check exchange rate,8,1.08
74,Check exchange rate,9,0.95
74,Check exchange rate,10,0.95
74,Check exchange rate,11,1.03
74,Check exchange rate,12,0.69
74,Pays by card,13,
75,Check-in,1,
75,Check exchange rate,2,1.0
75,Check exchange rate,3,0.95
75,Check exchange rate,4,1.08
75,Check exchange rate,5,0.94
75,Check exchange rate,6,0.99
75,Check exchange rate,7,1.11
75,Check exchange rate,8,0.88
75,Check exchange rate,9,1.07
75,Check exchange rate,10,1.18
75,Check exchange rate,11,1.08
75,Check exchange rate,12,1.14
75,Pays cash,13,
76,Check-in,1,
76,Check exchange rate,2,0.85
76,Check exchange rate,3,1.03
76,Check exchange rate,4,1.14
76,Check exchange rate,5,0.99
76,Check exchange rate,6,0.94
76,Check exchange rate,7,0.93
76,Check exchange rate,8,1.02
76,Check exchange rate,9,1.08
76,Check exchange rate,10,0.94
76,Check exchange rate,11,0.92
76,Check exchange rate,12,1.07
76,Pays by card,13,
77,Check-in,1,
77,Check exchange rate,2,1.02
77,Check exchange rate,3,0.94
77,Check exchange rate,4,1.05
77,Check exchange rate,5,1.01
77,Check exchange rate,6,0.86
77,Check exchange rate,7,1.13
77,Check exchange rate,8,1.04
77,Check exchange rate,9,1.0
77,Check exchange rate,10,1.04
77,Check exchange rate,11,0.91
77,Check exchange rate,12,1.08
77,Pays cash,13,
78,Check-in,1,
78,Check exchange rate,2,1.07
78,Check exchange rate,3,1.01
78,Check exchange rate,4,1.21
78,Check exchange rate,5,0.82
78,Check exchange rate,6,0.95
78,Check exchange rate,7,1.0
78,Check exchange rate,8,1.12
78,Check exchange rate,9,1.04
78,Check exchange rate,10,0.93
78,Check exchange rate,11,0.92
78,Check exchange rate,12,1.02
78,Pays cash,13,
79,Check-in,1,
79,Check exchange rate,2,1.03
79,Check exchange rate,3,0.92
79,Check exchange rate,4,0.91
79,Check exchange rate,5,0.99
79,Check exchange rate,6,0.9
79,Check exchange rate,7,1.19
79,Check exchange rate,8,1.12
79,Check exchange rate,9,1.06
79,Check exchange rate,10,1.14
79,Check exchange rate,11,1.03
79,Check exchange rate,12,1.02
79,Pays cash,13,
80,Check-in,1,
80,Check exchange rate,2,0.96
80,Check exchange rate,3,1.09
80,Check exchange rate,4,1.07
80,Check exchange rate,5,0.92
80,Check exchange rate,6,1.12
80,Check exchange rate,7,1.05
80,Check exchange rate,8,0.76
80,Check exchange rate,9,1.08
80,Check exchange rate,10,1.12
80,Check exchange rate,11,1.01
80,Check exchange rate,12,1.06
80,Pays cash,13,
81,Check-in,1,
81,Check exchange rate,2,0.86
81,Check exchange rate,3,1.01
81,Check exchange rate,4,0.93
81,Check exchange rate,5,1.16
81,Check exchange rate,6,0.95
81,Check exchange rate,7,1.07
81,Check exchange rate,8,0.84
81,Check exchange rate,9,1.04
81,Check exchange rate,10,1.1
81,Check exchange rate,11,1.05
81,Check exchange rate,12,0.82
81,Pays by card,13,
82,Check-in,1,
82,Check exchange rate,2,0.91
82,Check exchange rate,3,0.85
82,Check exchange rate,4,0.98
82,Check exchange rate,5,0.95
82,Check exchange rate,6,0.95
82,Check exchange rate,7,0.92
82,Check exchange rate,8,0.96
82,Check exchange rate,9,0.98
82,Check exchange rate,10,1.19
82,Check exchange rate,11,0.89
82,Check exchange rate,12,1.11
82,Pays by card,13,
83,Check-in,1,
83,Check exchange rate,2,0.78
83,Check exchange rate,3,1.17
83,Check exchange rate,4,1.08
83,Check exchange rate,5,1.01
83,Check exchange rate,6,0.99
83,Check exchange rate,7,0.81
83,Check exchange rate,8,0.96
83,Check exchange rate,9,0.86
83,Check exchange rate,10,0.97
83,Check exchange rate,11,0.93
83,Check exchange rate,12,1.03
83,Pays by card,13,
84,Check-in,1,
84,Check exchange rate,2,0.95
84,Check exchange rate,3,1.21
84,Check exchange rate,4,1.21
84,Check exchange rate,5,0.77
84,Check exchange rate,6,1.06
84,Check exchange rate,7,0.97
84,Check exchange rate,8,0.89
84,Check exchange rate,9,1.15
84,Check exchange rate,10,0.99
84,Check exchange rate,11,1.09
84,Check exchange rate,12,1.1
84,Pays cash,13,
85,Check-in,1,
85,Check exchange rate,2,1.03
85,Check exchange rate,3,1.08
85,Check exchange rate,4,1.01
85,Check exchange rate,5,0.97
85,Check exchange rate,6,1.08
85,Check exchange rate,7,1.04
85,Check exchange rate,8,0.96
85,Check exchange rate,9,1.09
85,Check exchange rate,10,0.99
85,Check exchange rate,11,0.95
85,Check exchange rate,12,0.89
85,Pays cash,13,
86,Check-in,1,
86,Check exchange rate,2,1.19
86,Check exchange rate,3,1.21
86,Check exchange rate,4,0.88
86,Check exchange rate,5,0.91
86,Check exchange rate,6,1.03
86,Check exchange rate,7,1.02
86,Check exchange rate,8,1.12
86,Check exchange rate,9,1.13
86,Check exchange rate,10,0.96
86,Check exchange rate,11,1.04
86,Check exchange rate,12,1.02
86,Pays cash,13,
87,Check-in,1,
87,Check exchange rate,2,1.01
87,Check exchange rate,3,0.99
87,Check exchange rate,4,1.06
87,Check exchange rate,5,1.03
87,Check exchange rate,6,0.86
87,Check exchange rate,7,0.9
87,Check exchange rate,8,0.98
87,Check exchange rate,9,0.84
87,Check exchange rate,10,0.97
87,Check exchange rate,11,1.01
87,Check exchange rate,12,0.89
87,Pays by card,13,
88,Check-in,1,
88,Check exchange rate,2,1.12
88,Check exchange rate,3,0.95
88,Check exchange rate,4,0.96
88,Check exchange rate,5,0.92
88,Check exchange rate,6,1.04
88,Check exchange rate,7,1.09
88,Check exchange rate,8,1.03
88,Check exchange rate,9,0.96
88,Check exchange rate,10,1.1
88,Check exchange rate,11,1.06
88,Check exchange rate,12,1.15
88,Pays cash,13,
89,Check-in,1,
89,Check exchange rate,2,0.99
89,Check exchange rate,3,0.83
89,Check exchange rate,4,1.02
89,Check exchange rate,5,1.07
89,Check exchange rate,6,1.22
89,Check exchange rate,7,1.02
89,Check exchange rate,8,0.84
89,Check exchange rate,9,1.24
89,Check exchange rate,10,1.04
89,Check exchange rate,11,0.79
89,Check exchange rate,12,1.06
89,Pays cash,13,
90,Check-in,1,
90,Check exchange rate,2,1.01
90,Check exchange rate,3,1.06
90,Check exchange rate,4,1.12
90,Check exchange rate,5,1.17
90,Check exchange rate,6,1.01
90,Check exchange rate,7,1.0
90,Check exchange rate,8,1.03
90,Check exchange rate,9,0.92
90,Check exchange rate,10,0.97
90,Check exchange rate,11,0.91
90,Check exchange rate,12,1.04
90,Pays cash,13,
91,Check-in,1,
91,Check exchange rate,2,0.96
91,Check exchange rate,3,1.02
91,Check exchange rate,4,1.08
91,Check exchange rate,5,1.15
91,Check exchange rate,6,1.09
91,Check exchange rate,7,1.06
91,Check exchange rate,8,0.91
91,Check exchange rate,9,1.05
91,Check exchange rate,10,0.92
91,Check exchange rate,11,0.94
91,Check exchange rate,12,0.93
91,Pays cash,13,
92,Check-in,1,
92,Check exchange rate,2,1.16
92,Check exchange rate,3,0.71
92,Check exchange rate,4,0.92
92,Check exchange rate,5,1.08
92,Check exchange rate,6,1.01
92,Check exchange rate,7,1.06
92,Check exchange rate,8,1.07
92,Check exchange rate,9,0.91
92,Check exchange rate,10,0.8
92,Check exchange rate,11,1.01
92,Check exchange rate,12,0.97
92,Pays by card,13,
93,Check-in,1,
93,Check exchange rate,2,0.92
93,Check exchange rate,3,0.93
93,Check exchange rate,4,0.94
93,Check exchange rate,5,0.9
93,Check exchange rate,6,1.07
93,Check exchange rate,7,1.05
93,Check exchange rate,8,0.91
93,Check exchange rate,9,1.11
93,Check exchange rate,10,1.11
93,Check exchange rate,11,1.17
93,Check exchange rate,12,1.31
93,Pays cash,13,
94,Check-in,1,
94,Check exchange rate,2,0.83
94,Check exchange rate,3,1.07
94,Check exchange rate,4,1.03
94,Check exchange rate,5,0.92
94,Check exchange rate,6,0.83
94,Check exchange rate,7,1.09
94,Check exchange rate,8,0.96
94,Check exchange rate,9,0.86
94,Check exchange rate,10,1.05
94,Check exchange rate,11,1.29
94,Check exchange rate,12,1.05
94,Pays by card,13,
95,Check-in,1,
95,Check exchange rate,2,0.91
95,Check exchange rate,3,0.91
95,Check exchange rate,4,0.93
95,Check exchange rate,5,0.92
95,Check exchange rate,6,0.84
95,Check exchange rate,7,1.05
95,Check exchange rate,8,0.88
95,Check exchange rate,9,0.97
95,Check exchange rate,10,0.99
95,Check exchange rate,11,0.95
95,Check exchange rate,12,1.07
95,Pays by card,13,
96,Check-in,1,
96,Check exchange rate,2,1.03
96,Check exchange rate,3,0.96
96,Check exchange rate,4,1.04
96,Check exchange rate,5,1.15
96,Check exchange rate,6,0.88
96,Check exchange rate,7,1.05
96,Check exchange rate,8,0.97
96,Check exchange rate,9,1.22
96,Check exchange rate,10,1.07
96,Check exchange rate,11,0.98
96,Check exchange rate,12,0.87
96,Pays cash,13,
97,Check-in,1,
97,Check exchange rate,2,0.68
97,Check exchange rate,3,1.28
97,Check exchange rate,4,1.14
97,Check exchange rate,5,0.83
97,Check exchange rate,6,0.93
97,Check exchange rate,7,0.95
97,Check exchange rate,8,0.93
97,Check exchange rate,9,0.95
97,Check exchange rate,10,1.03
97,Check exchange rate,11,0.9
97,Check exchange rate,12,0.86
97,Pays by card,13,
98,Check-in,1,
98,Check exchange rate,2,1.16
98,Check exchange rate,3,0.93
98,Check exchange rate,4,0.96
98,Check exchange rate,5,0.91
98,Check exchange rate,6,0.92
98,Check exchange rate,7,0.92
98,Check exchange rate,8,0.93
98,Check exchange rate,9,1.06
98,Check exchange rate,10,0.95
98,Check exchange rate,11,1.09
98,Check exchange rate,12,1.11
98,Pays by card,13,
99,Check-in,1,
99,Check exchange rate,2,1.15
99,Check exchange rate,3,1.06
99,Check exchange rate,4,0.96
99,Check exchange rate,5,0.86
99,Check exchange rate,6,0.84
99,Check exchange rate,7,1.05
99,Check exchange rate,8,1.06
99,Check exchange rate,9,1.16
99,Check exchange rate,10,0.9
99,Check exchange rate,11,0.86
99,Check exchange rate,12,0.95
99,Pays by card,13,
100,Check-in,1,
100,Check exchange rate,2,0.78
100,Check exchange rate,3,0.88
100,Check exchange rate,4,0.99
100,Check exchange rate,5,0.93
100,Check exchange rate,6,1.03
100,Check exchange rate,7,1.05
100,Check exchange rate,8,0.9
100,Check exchange rate,9,1.21
100,Check exchange rate,10,0.84
100,Check exchange rate,11,0.97
100,Check exchange rate,12,0.98
100,Pays by card,13,
101,Check-in,1,
101,Check exchange rate,2,0.72
101,Check exchange rate,3,1.14
101,Check exchange rate,4,0.98
101,Check exchange rate,5,0.96
101,Check exchange rate,6,1.08
101,Check exchange rate,7,1.03
101,Check exchange rate,8,1.03
101,Check exchange rate,9,1.0
101,Check exchange rate,10,1.06
101,Check exchange rate,11,1.0
101,Check exchange rate,12,1.04
101,Pays cash,13,
102,Check-in,1,
102,Check exchange rate,2,0.98
102,Check exchange rate,3,1.07
102,Check exchange rate,4,0.98
102,Check exchange rate,5,1.02
102,Check exchange rate,6,0.96
102,Check exchange rate,7,0.83
102,Check exchange rate,8,1.13
102,Check exchange rate,9,1.16
102,Check exchange rate,10,1.02
102,Check exchange rate,11,0.97
102,Check exchange rate,12,0.94
102,Pays cash,13,
103,Check-in,1,
103,Check exchange rate,2,1.05
103,Check exchange rate,3,1.03
103,Check exchange rate,4,0.98
103,Check exchange rate,5,1.06
103,Check exchange rate,6,1.09
103,Check exchange rate,7,0.99
103,Check exchange rate,8,0.88
103,Check exchange rate,9,1.04
103,Check exchange rate,10,1.01
103,Check exchange rate,11,0.89
103,Check exchange rate,12,0.93
103,Pays by card,13,
104,Check-in,1,
104,Check exchange rate,2,0.97
104,Check exchange rate,3,0.99
104,Check exchange rate,4,1.06
104,Check exchange rate,5,1.08
104,Check exchange rate,6,1.06
104,Check exchange rate,7,1.13
104,Check exchange rate,8,1.03
104,Check exchange rate,9,1.07
104,Check exchange rate,10,0.96
104,Check exchange rate,11,0.9
104,Check exchange rate,12,1.05
104,Pays cash,13,
105,Check-in,1,
105,Check exchange rate,2,0.96
105,Check exchange rate,3,1.14
105,Check exchange rate,4,1.0
105,Check exchange rate,5,1.11
105,Check exchange rate,6,1.08
105,Check exchange rate,7,0.96
105,Check exchange rate,8,0.99
105,Check exchange rate,9,1.09
105,Check exchange rate,10,1.09
105,Check exchange rate,11,1.0
105,Check exchange rate,12,1.12
105,Pays cash,13,
106,Check-in,1,
106,Check exchange rate,2,0.86
106,Check exchange rate,3,0.97
106,Check exchange rate,4,0.97
106,Check exchange rate,5,0.83
106,Check exchange rate,6,0.76
106,Check exchange rate,7,1.01
106,Check exchange rate,8,0.94
106,Check exchange rate,9,0.86
106,Check exchange rate,10,0.97
106,Check exchange rate,11,0.86
106,Check exchange rate,12,0.99
106,Pays by card,13,
107,Check-in,1,
107,Check exchange rate,2,1.01
107,Check exchange rate,3,1.1
107,Check exchange rate,4,0.83
107,Check exchange rate,5,0.96
107,Check exchange rate,6,0.93
107,Check exchange rate,7,1.04
107,Check exchange rate,8,0.97
107,Check exchange rate,9,1.17
107,Check exchange rate,10,1.18
107,Check exchange rate,11,1.06
107,Check exchange rate,12,1.09
107,Pays cash,13,
108,Check-in,1,
108,Check exchange rate,2,1.12
108,Check exchange rate,3,0.95
108,Check exchange rate,4,0.92
108,Check exchange rate,5,1.03
108,Check exchange rate,6,0.98
108,Check exchange rate,7,1.01
108,Check exchange rate,8,0.93
108,Check exchange rate,9,1.0
108,Check exchange rate,10,1.1
108,Check exchange rate,11,0.9
108,Check exchange rate,12,1.03
108,Pays by card,13,
109,Check-in,1,
109,Check exchange rate,2,1.02
109,Check exchange rate,3,0.85
109,Check exchange rate,4,0.85
109,Check exchange rate,5,1.03
109,Check exchange rate,6,1.06
109,Check exchange rate,7,0.93
109,Check exchange rate,8,1.05
109,Check exchange rate,9,0.85
109,Check exchange rate,10,1.0
109,Check exchange rate,11,0.85
109,Check exchange rate,12,1.03
109,Pays by card,13,
110,Check-in,1,
110,Check exchange rate,2,1.01
110,Check exchange rate,3,1.1
110,Check exchange rate,4,1.09
110,Check exchange rate,5,0.95
110,Check exchange rate,6,0.86
110,Check exchange rate,7,1.1
110,Check exchange rate,8,1.1
110,Check exchange rate,9,1.19
110,Check exchange rate,10,1.0
110,Check exchange rate,11,0.9
110,Check exchange rate,12,1.01
110,Pays cash,13,
111,Check-in,1,
111,Check exchange rate,2,1.06
111,Check exchange rate,3,1.07
111,Check exchange rate,4,0.95
111,Check exchange rate,5,1.13
111,Check exchange rate,6,0.98
111,Check exchange rate,7,0.93
111,Check exchange rate,8,0.89
111,Check exchange rate,9,0.93
111,Check exchange rate,10,1.13
111,Check exchange rate,11,0.88
111,Check exchange rate,12,0.98
111,Pays by card,13,
112,Check-in,1,
112,Check exchange rate,2,0.96
112,Check exchange rate,3,1.02
112,Check exchange rate,4,0.99
112,Check exchange rate,5,1.04
112,Check exchange rate,6,1.09
112,Check exchange rate,7,1.06
112,Check exchange rate,8,1.09
112,Check exchange rate,9,1.05
112,Check exchange rate,10,0.69
112,Check exchange rate,11,0.91
112,Check exchange rate,12,0.86
112,Pays by card,13,
113,Check-in,1,
113,Check exchange rate,2,0.83
113,Check exchange rate,3,0.94
113,Check exchange rate,4,0.99
113,Check exchange rate,5,0.97
113,Check exchange rate,6,0.83
113,Check exchange rate,7,1.15
113,Check exchange rate,8,0.94
113,Check exchange rate,9,1.06
113,Check exchange rate,10,0.96
113,Check exchange rate,11,1.1
113,Check exchange rate,12,1.14
113,Pays by card,13,
114,Check-in,1,
114,Check exchange rate,2,1.25
114,Check exchange rate,3,0.97
114,Check exchange rate,4,1.06
114,Check exchange rate,5,1.17
114,Check exchange rate,6,1.13
114,Check exchange rate,7,0.99
114,Check exchange rate,8,1.06
114,Check exchange rate,9,0.92
114,Check exchange rate,10,0.86
114,Check exchange rate,11,0.9
114,Check exchange rate,12,1.08
114,Pays cash,13,
115,Check-in,1,
115,Check exchange rate,2,1.01
115,Check exchange rate,3,0.95
115,Check exchange rate,4,0.67
115,Check exchange rate,5,0.97
115,Check exchange rate,6,1.07
115,Check exchange rate,7,0.9
115,Check exchange rate,8,0.97
115,Check exchange rate,9,1.06
115,Check exchange rate,10,0.9
115,Check exchange rate,11,0.9
115,Check exchange rate,12,0.94
115,Pays by card,13,
116,Check-in,1,
116,Check exchange rate,2,1.03
116,Check exchange rate,3,0.93
116,Check exchange rate,4,0.95
116,Check exchange rate,5,0.98
116,Check exchange rate,6,0.96
116,Check exchange rate,7,1.01
116,Check exchange rate,8,1.06
116,Check exchange rate,9,1.05
116,Check exchange rate,10,1.01
116,Check exchange rate,11,1.0
116,Check exchange rate,12,1.01
116,Pays by card,13,
117,Check-in,1,
117,Check exchange rate,2,0.77
117,Check exchange rate,3,1.07
117,Check exchange rate,4,1.12
117,Check exchange rate,5,0.95
117,Check exchange rate,6,1.09
117,Check exchange rate,7,1.23
117,Check exchange rate,8,1.11
117,Check exchange rate,9,0.89
117,Check exchange rate,10,1.03
117,Check exchange rate,11,1.09
117,Check exchange rate,12,1.11
117,Pays cash,13,
118,Check-in,1,
118,Check exchange rate,2,0.98
118,Check exchange rate,3,0.97
118,Check exchange rate,4,1.08
118,Check exchange rate,5,1.05
118,Check exchange rate,6,0.94
118,Check exchange rate,7,0.97
118,Check exchange rate,8,1.15
118,Check exchange rate,9,1.11
118,Check exchange rate,10,0.86
118,Check exchange rate,11,1.1
118,Check exchange rate,12,0.97
118,Pays cash,13,
119,Check-in,1,
119,Check exchange rate,2,1.07
119,Check exchange rate,3,0.91
119,Check exchange rate,4,0.94
119,Check exchange rate,5,1.2
119,Check exchange rate,6,0.91
119,Check exchange rate,7,1.03
119,Check exchange rate,8,1.02
119,Check exchange rate,9,1.12
119,Check exchange rate,10,1.05
119,Check exchange rate,11,0.9
119,Check exchange rate,12,1.03
119,Pays cash,13,
120,Check-in,1,
120,Check exchange rate,2,1.02
120,Check exchange rate,3,0.96
120,Check exchange rate,4,0.98
120,Check exchange rate,5,1.01
120,Check exchange rate,6,0.99
120,Check exchange rate,7,0.95
120,Check exchange rate,8,1.04
120,Check exchange rate,9,0.92
120,Check exchange rate,10,1.03
120,Check exchange rate,11,1.13
120,Check exchange rate,12,0.94
120,Pays by card,13,
121,Check-in,1,
121,Check exchange rate,2,0.91
121,Check exchange rate,3,1.07
121,Check exchange rate,4,1.04
121,Check exchange rate,5,1.14
121,Check exchange rate,6,0.86
121,Check exchange rate,7,0.97
121,Check exchange rate,8,0.95
121,Check exchange rate,9,1.16
121,Check exchange rate,10,0.93
121,Check exchange rate,11,0.96
121,Check exchange rate,12,1.13
121,Pays by card,13,
122,Check-in,1,
122,Check exchange rate,2,1.17
122,Check exchange rate,3,1.02
122,Check exchange rate,4,1.18
122,Check exchange rate,5,1.13
122,Check exchange rate,6,0.91
122,Check exchange rate,7,0.89
122,Check exchange rate,8,0.91
122,Check exchange rate,9,0.94
122,Check exchange rate,10,1.09
122,Check exchange rate,11,0.97
122,Check exchange rate,12,0.97
122,Pays cash,13,
123,Check-in,1,
123,Check exchange rate,2,0.94
123,Check exchange rate,3,1.07
123,Check exchange rate,4,0.96
123,Check exchange rate,5,1.01
123,Check exchange rate,6,0.9
123,Check exchange rate,7,0.99
